train_no,train_type,train_name,priority,corridor_id,service_date,scheduled_dep
22018,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-06,17:04
14476,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,16:20
37482,PASS,Passenger,4,COR-BSL-NGP,2026-09-06,13:47
72513,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,06:33
26219,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-06,06:35
35120,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,00:31
66553,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-06,11:51
54585,PASS,Passenger,4,COR-BSL-NGP,2026-09-06,17:29
31944,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,18:04
71282,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,19:13
61397,PASS,Passenger,4,COR-BSL-NGP,2026-09-06,22:57
28070,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-06,13:18
66690,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,11:33
97755,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-06,02:26
69439,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,08:17
33178,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-06,12:49
67956,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,19:55
72778,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-06,11:38
43573,FRT,Freight,5,COR-BSL-NGP,2026-09-06,06:15
56475,FRT,Freight,5,COR-BSL-NGP,2026-09-06,15:20
39677,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-06,20:10
16212,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-06,00:32
85236,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,09:51
27297,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,21:48
66884,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,12:12
66478,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,02:39
55813,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,11:35
30121,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,08:42
73642,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-06,12:11
27178,FRT,Freight,5,COR-BSL-NGP,2026-09-06,05:38
60050,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,19:31
75638,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-06,19:27
23262,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,13:31
55174,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,21:49
86788,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,00:28
23677,PASS,Passenger,4,COR-BSL-NGP,2026-09-06,17:33
37785,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-06,13:19
82242,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-06,07:54
57907,FRT,Freight,5,COR-BSL-NGP,2026-09-07,23:35
34630,FRT,Freight,5,COR-BSL-NGP,2026-09-07,20:57
56371,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-07,15:30
34887,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,12:31
58339,FRT,Freight,5,COR-BSL-NGP,2026-09-07,18:32
63235,SF,Superfast Express,2,COR-BSL-NGP,2026-09-07,15:56
12512,FRT,Freight,5,COR-BSL-NGP,2026-09-07,12:36
31912,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-07,18:30
45515,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-07,21:03
82816,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-07,18:00
53746,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,12:14
22227,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-07,12:47
43000,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-07,12:23
77564,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,00:53
28313,FRT,Freight,5,COR-BSL-NGP,2026-09-07,01:29
62492,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,06:47
41070,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,06:05
32409,FRT,Freight,5,COR-BSL-NGP,2026-09-07,22:02
39655,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-07,19:42
76156,SF,Superfast Express,2,COR-BSL-NGP,2026-09-07,22:58
66724,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-07,15:29
97746,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-07,18:39
10974,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-07,09:29
71791,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,06:31
28073,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,13:25
40365,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-07,09:35
65928,FRT,Freight,5,COR-BSL-NGP,2026-09-07,12:56
84453,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-07,21:51
17784,SF,Superfast Express,2,COR-BSL-NGP,2026-09-07,02:41
22291,FRT,Freight,5,COR-BSL-NGP,2026-09-07,10:58
36154,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-07,08:14
78741,FRT,Freight,5,COR-BSL-NGP,2026-09-07,17:54
49479,SF,Superfast Express,2,COR-BSL-NGP,2026-09-07,23:05
92797,SF,Superfast Express,2,COR-BSL-NGP,2026-09-07,20:40
78595,PASS,Passenger,4,COR-BSL-NGP,2026-09-07,18:11
98927,FRT,Freight,5,COR-BSL-NGP,2026-09-07,16:54
52568,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-07,19:26
35793,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-07,12:58
56746,FRT,Freight,5,COR-BSL-NGP,2026-09-07,16:44
59465,SF,Superfast Express,2,COR-BSL-NGP,2026-09-07,21:09
71383,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-07,12:09
48652,SF,Superfast Express,2,COR-BSL-NGP,2026-09-07,06:23
23383,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,04:36
70089,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,19:12
66325,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,20:43
65919,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,12:30
73483,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,03:47
64856,FRT,Freight,5,COR-BSL-NGP,2026-09-08,00:16
50533,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,00:11
38281,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-08,11:31
16251,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,01:09
29507,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,03:20
37906,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,10:28
23193,FRT,Freight,5,COR-BSL-NGP,2026-09-08,21:27
91449,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,05:02
69516,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,09:14
40692,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,21:33
43512,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,14:18
65427,FRT,Freight,5,COR-BSL-NGP,2026-09-08,07:59
22402,FRT,Freight,5,COR-BSL-NGP,2026-09-08,17:05
19216,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-08,08:00
60093,FRT,Freight,5,COR-BSL-NGP,2026-09-08,05:30
56716,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,15:54
12438,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,12:47
57431,FRT,Freight,5,COR-BSL-NGP,2026-09-08,13:53
26760,FRT,Freight,5,COR-BSL-NGP,2026-09-08,10:27
53815,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,01:29
19257,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,17:00
70403,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,17:38
58980,FRT,Freight,5,COR-BSL-NGP,2026-09-08,09:12
20296,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,02:03
31959,FRT,Freight,5,COR-BSL-NGP,2026-09-08,13:25
45423,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,03:54
27899,FRT,Freight,5,COR-BSL-NGP,2026-09-08,06:31
72806,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-08,16:09
87875,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-08,19:59
20244,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-08,08:08
85589,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-08,10:31
28648,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,20:32
58469,FRT,Freight,5,COR-BSL-NGP,2026-09-08,08:55
54493,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-08,23:44
55785,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-08,12:17
95017,SF,Superfast Express,2,COR-BSL-NGP,2026-09-08,20:34
76561,FRT,Freight,5,COR-BSL-NGP,2026-09-08,21:15
75094,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,02:29
40192,FRT,Freight,5,COR-BSL-NGP,2026-09-09,00:03
89941,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-09,07:47
14403,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-09,03:20
62510,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,21:15
49203,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-09,15:21
62123,FRT,Freight,5,COR-BSL-NGP,2026-09-09,19:37
55938,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,19:16
95265,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-09,09:45
63252,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,08:28
22501,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,04:52
40131,SF,Superfast Express,2,COR-BSL-NGP,2026-09-09,23:49
99360,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-09,17:18
78348,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,09:22
19402,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,00:44
61920,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,11:00
36000,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-09,09:53
77462,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-09,04:05
15988,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-09,14:16
66999,SF,Superfast Express,2,COR-BSL-NGP,2026-09-09,09:11
91618,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,00:42
68824,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,02:58
84399,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,08:54
47790,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,21:07
32118,SF,Superfast Express,2,COR-BSL-NGP,2026-09-09,00:16
69938,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,13:45
48079,FRT,Freight,5,COR-BSL-NGP,2026-09-09,17:33
65474,SF,Superfast Express,2,COR-BSL-NGP,2026-09-09,07:16
58601,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,10:15
53809,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-09,10:33
79343,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,05:11
41090,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-09,00:24
27857,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,08:44
72327,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,06:17
52967,SF,Superfast Express,2,COR-BSL-NGP,2026-09-09,20:26
77948,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,07:41
78718,FRT,Freight,5,COR-BSL-NGP,2026-09-09,01:43
30948,FRT,Freight,5,COR-BSL-NGP,2026-09-09,07:07
60756,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-09,16:54
78388,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-09,14:29
94528,SF,Superfast Express,2,COR-BSL-NGP,2026-09-09,14:45
17649,PASS,Passenger,4,COR-BSL-NGP,2026-09-09,21:13
44723,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-10,05:30
80085,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-10,09:46
18302,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,13:45
87627,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,14:23
65020,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,15:07
54649,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-10,20:32
46104,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-10,00:32
12534,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-10,03:45
62445,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,02:58
86438,FRT,Freight,5,COR-BSL-NGP,2026-09-10,23:13
93324,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,04:59
41126,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,00:34
55798,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,05:13
19017,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-10,12:06
46507,FRT,Freight,5,COR-BSL-NGP,2026-09-10,18:44
99938,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-10,09:35
99661,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-10,06:08
34020,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,01:33
67172,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,16:23
23746,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,17:29
73537,FRT,Freight,5,COR-BSL-NGP,2026-09-10,19:04
40755,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,14:42
21552,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,23:53
69491,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-10,23:22
39000,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,22:27
67564,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-10,11:45
42682,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-10,09:26
87972,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,16:35
75185,FRT,Freight,5,COR-BSL-NGP,2026-09-10,06:45
58120,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,11:38
18299,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,23:53
51384,SF,Superfast Express,2,COR-BSL-NGP,2026-09-10,06:28
86693,FRT,Freight,5,COR-BSL-NGP,2026-09-10,07:26
42687,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-10,18:11
70047,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-10,18:09
53726,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-10,05:20
93517,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-10,12:07
60000,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,03:29
73027,FRT,Freight,5,COR-BSL-NGP,2026-09-10,06:09
76224,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-10,09:36
39663,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-10,13:09
93275,PASS,Passenger,4,COR-BSL-NGP,2026-09-10,02:42
73211,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,05:49
70883,FRT,Freight,5,COR-BSL-NGP,2026-09-11,11:09
22614,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-11,07:05
30734,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-11,18:49
81622,PASS,Passenger,4,COR-BSL-NGP,2026-09-11,05:57
96128,SF,Superfast Express,2,COR-BSL-NGP,2026-09-11,07:23
49435,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,17:33
92910,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-11,11:28
15290,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,00:45
55812,PASS,Passenger,4,COR-BSL-NGP,2026-09-11,19:13
68570,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,22:56
66399,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-11,20:49
99122,PASS,Passenger,4,COR-BSL-NGP,2026-09-11,22:13
91876,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-11,09:23
65833,FRT,Freight,5,COR-BSL-NGP,2026-09-11,13:59
33997,FRT,Freight,5,COR-BSL-NGP,2026-09-11,03:44
36013,SF,Superfast Express,2,COR-BSL-NGP,2026-09-11,22:20
62448,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,01:34
55608,FRT,Freight,5,COR-BSL-NGP,2026-09-11,15:48
50894,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,10:44
60649,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-11,20:33
86459,PASS,Passenger,4,COR-BSL-NGP,2026-09-11,11:04
57940,FRT,Freight,5,COR-BSL-NGP,2026-09-11,15:09
20935,PASS,Passenger,4,COR-BSL-NGP,2026-09-11,09:30
21073,FRT,Freight,5,COR-BSL-NGP,2026-09-11,02:59
34490,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,18:11
60650,FRT,Freight,5,COR-BSL-NGP,2026-09-11,22:32
12590,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-11,17:18
83396,FRT,Freight,5,COR-BSL-NGP,2026-09-11,16:21
48176,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-11,12:53
36295,SF,Superfast Express,2,COR-BSL-NGP,2026-09-11,11:33
54893,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-11,21:07
17734,PASS,Passenger,4,COR-BSL-NGP,2026-09-11,10:11
63203,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,19:57
57163,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,04:03
51970,FRT,Freight,5,COR-BSL-NGP,2026-09-11,01:43
93127,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-11,01:16
93598,SF,Superfast Express,2,COR-BSL-NGP,2026-09-11,21:44
90138,SF,Superfast Express,2,COR-BSL-NGP,2026-09-11,11:37
98672,FRT,Freight,5,COR-BSL-NGP,2026-09-11,13:00
95348,FRT,Freight,5,COR-BSL-NGP,2026-09-11,15:45
24118,PASS,Passenger,4,COR-BSL-NGP,2026-09-11,17:04
35123,FRT,Freight,5,COR-BSL-NGP,2026-09-12,17:30
62136,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-12,02:39
85902,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-12,06:38
31427,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-12,16:48
77733,SF,Superfast Express,2,COR-BSL-NGP,2026-09-12,03:29
35187,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-12,00:30
21004,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,05:01
67600,PASS,Passenger,4,COR-BSL-NGP,2026-09-12,11:22
90952,FRT,Freight,5,COR-BSL-NGP,2026-09-12,15:39
82708,PASS,Passenger,4,COR-BSL-NGP,2026-09-12,00:08
13185,SF,Superfast Express,2,COR-BSL-NGP,2026-09-12,14:06
64476,FRT,Freight,5,COR-BSL-NGP,2026-09-12,12:56
41212,FRT,Freight,5,COR-BSL-NGP,2026-09-12,00:23
58533,SF,Superfast Express,2,COR-BSL-NGP,2026-09-12,16:09
93003,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,01:42
47630,FRT,Freight,5,COR-BSL-NGP,2026-09-12,18:29
84099,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,17:02
26585,SF,Superfast Express,2,COR-BSL-NGP,2026-09-12,11:18
24772,PASS,Passenger,4,COR-BSL-NGP,2026-09-12,01:28
81835,FRT,Freight,5,COR-BSL-NGP,2026-09-12,01:59
97091,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-12,06:38
27938,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,10:51
70896,FRT,Freight,5,COR-BSL-NGP,2026-09-12,09:46
42822,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,19:13
52083,FRT,Freight,5,COR-BSL-NGP,2026-09-12,04:30
37946,FRT,Freight,5,COR-BSL-NGP,2026-09-12,18:12
11552,FRT,Freight,5,COR-BSL-NGP,2026-09-12,16:09
83331,PASS,Passenger,4,COR-BSL-NGP,2026-09-12,22:57
90201,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-12,19:35
38994,FRT,Freight,5,COR-BSL-NGP,2026-09-12,01:55
40267,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,09:22
34935,PASS,Passenger,4,COR-BSL-NGP,2026-09-12,03:48
13837,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-12,17:08
72694,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,23:07
38615,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,23:38
32347,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-12,14:28
65122,RAJ,Rajdhani Express,1,COR-BSL-NGP,2026-09-12,21:34
83086,PASS,Passenger,4,COR-BSL-NGP,2026-09-12,22:07
33750,FRT,Freight,5,COR-BSL-NGP,2026-09-12,00:27
48585,EXP,Mail/Express,3,COR-BSL-NGP,2026-09-12,18:25
54854,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-12,09:39
39104,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-12,07:30
